process,temp,supply,control,corner name,gmn (mS),gmp (mS),I_left (mA),I_right (mA),I_tail (mA),nmos_sat_check,pmos_sat_check,tail_sat_check,vn,vp,differential swing,Oscillation Status,freq (GHZ),failed corners
ff,125,1.1,1.8,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,3.491088,True,2.710116,
ff,27,0.9,0.0,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,2.783064,True,2.235063,
ff,27,0.9,0.1,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,2.77447,True,2.28454,
ff,27,0.9,0.2,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,2.774462,True,2.338187,
ff,27,0.9,0.3,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,2.787914,True,2.393203,
ff,27,0.9,0.4,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,2.820694,True,2.445579,
ff,27,0.9,0.5,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,2.873204,True,2.491032,
ff,27,0.9,0.6,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,2.938512,True,2.533606,
ff,27,0.9,0.7,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,3.004458,True,2.578308,
ff,27,0.9,0.8,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,3.062476,True,2.62696,
